1.246254425495862961e-02,5.352845881134271622e-03,1.849095802754163742e-03,7.741284556686878204e-03
4.096585884690284729e-02,1.581325195729732513e-02,1.582134701311588287e-02,3.359540179371833801e-02
1.651626639068126678e-02,1.019338238984346390e-02,1.204680744558572769e-02,1.694514602422714233e-02
4.014686867594718933e-02,2.947863424196839333e-03,7.708543445914983749e-03,3.454767912626266479e-02
2.461956255137920380e-02,1.121067907661199570e-02,1.207539718598127365e-02,9.113949723541736603e-03
7.342232856899499893e-04,1.310836989432573318e-02,6.997523363679647446e-03,6.023425608873367310e-03
1.419761404395103455e-02,2.288538031280040741e-02,5.045885685831308365e-03,1.280233822762966156e-02
1.857425086200237274e-02,1.922194287180900574e-02,1.370361540466547012e-03,2.119220793247222900e-03
2.994194859638810158e-03,5.328908096998929977e-03,8.563290350139141083e-03,2.208684338256716728e-03
1.517139934003353119e-02,2.871143864467740059e-03,1.640347950160503387e-02,2.818667562678456306e-03
7.268544286489486694e-03,1.198813039809465408e-02,7.512760814279317856e-03,3.513324772939085960e-03
3.882171353325247765e-03,3.199152415618300438e-03,2.825197996571660042e-03,7.844633422791957855e-03
1.797012053430080414e-02,1.851166039705276489e-02,8.166180923581123352e-03,6.124164909124374390e-03
1.449945848435163498e-04,4.519814101513475180e-04,7.833846844732761383e-03,8.392776362597942352e-03
2.748935110867023468e-02,3.201155737042427063e-02,3.129601851105690002e-02,1.819898933172225952e-02
1.133081689476966858e-02,5.191045347601175308e-03,6.701549049466848373e-03,3.672111779451370239e-04
4.316474311053752899e-03,1.423573959618806839e-02,1.720851100981235504e-02,7.750133518129587173e-04
1.217615511268377304e-02,1.769688911736011505e-02,6.335450801998376846e-03,3.611791646108031273e-03
9.855543263256549835e-03,9.534975513815879822e-03,4.980838391929864883e-03,3.231730079278349876e-04
7.483812049031257629e-03,1.086487527936697006e-02,9.602299891412258148e-03,1.701794099062681198e-04
1.966750482097268105e-03,8.135256939567625523e-05,9.177367202937602997e-03,8.346776477992534637e-03
4.770494997501373291e-02,3.100574016571044922e-02,1.982275582849979401e-02,3.526784107089042664e-02
5.322803743183612823e-03,4.111160058528184891e-03,5.228034686297178268e-03,7.356481626629829407e-03
2.205840684473514557e-02,6.356295663863420486e-03,8.085128851234912872e-03,1.402568304911255836e-03
5.707524716854095459e-03,1.107124704867601395e-02,1.342699956148862839e-02,1.337211951613426208e-02
4.207573365420103073e-04,1.217518583871424198e-03,2.358518075197935104e-03,1.364501751959323883e-02
4.824792267754673958e-04,2.895281882956624031e-03,3.453667159192264080e-05,1.695544272661209106e-02
4.632687196135520935e-02,1.429875032044947147e-03,1.795835979282855988e-02,4.260392114520072937e-02
1.095069944858551025e-02,8.380454964935779572e-03,3.725808579474687576e-03,7.712589576840400696e-03
5.596340633928775787e-03,1.225601788610219955e-02,3.527493681758642197e-03,8.839484304189682007e-03
4.574892111122608185e-03,6.236426532268524170e-03,6.102065090090036392e-03,1.516182906925678253e-03
6.384492851793766022e-03,6.023415829986333847e-03,8.333069272339344025e-03,8.511012420058250427e-03
2.335604839026927948e-02,1.154032186605036259e-03,1.665506325662136078e-02,1.477043982595205307e-02
5.521882325410842896e-03,7.175200153142213821e-03,7.473880890756845474e-03,9.055436588823795319e-03
1.761829713359475136e-03,7.673505228012800217e-03,2.977939788252115250e-03,3.220600774511694908e-03
3.269572183489799500e-02,3.842641413211822510e-02,1.920787431299686432e-02,2.153420448303222656e-02
4.963558167219161987e-03,5.673064151778817177e-04,6.065015215426683426e-03,4.429454915225505829e-03
1.192357391119003296e-03,1.608697115443646908e-03,1.457903441041707993e-02,2.832370111718773842e-03
5.369639955461025238e-03,1.505333557724952698e-02,1.393908914178609848e-02,4.667842295020818710e-03
4.840167239308357239e-03,3.493887139484286308e-03,1.111354213207960129e-03,1.484787650406360626e-02
6.787643767893314362e-03,3.674614010378718376e-03,6.262344773858785629e-03,7.555238902568817139e-03
6.893603131175041199e-03,9.001673897728323936e-04,4.031163174659013748e-03,8.882966823875904083e-03
2.416117675602436066e-02,1.130836177617311478e-02,1.103672478348016739e-02,1.592173008248209953e-03
1.284500397741794586e-02,3.926231060177087784e-03,1.132772595155984163e-04,6.910298019647598267e-03
1.959099061787128448e-02,4.428870510309934616e-03,5.475791171193122864e-03,9.532384574413299561e-03
1.749851042404770851e-03,4.991977941244840622e-03,1.601138617843389511e-03,2.023822162300348282e-04
8.948716334998607635e-03,2.094222418963909149e-02,1.016814727336168289e-02,1.303895376622676849e-02
4.010476171970367432e-03,4.171465057879686356e-03,2.292643766850233078e-03,3.027946921065449715e-03
4.639630205929279327e-03,2.306319074705243111e-03,1.286699669435620308e-03,1.065277261659502983e-03
7.644508779048919678e-02,1.905199722386896610e-03,1.400595996528863907e-02,5.132611095905303955e-02
1.371225528419017792e-02,3.121639834716916084e-03,9.439706802368164062e-03,8.895571343600749969e-03
3.179365536198019981e-03,2.296684833709150553e-04,5.157951731234788895e-03,3.132015699520707130e-03
2.438361383974552155e-02,1.054047886282205582e-02,4.058146383613348007e-03,1.844531297683715820e-02
5.082779563963413239e-03,1.030027400702238083e-02,6.220269482582807541e-03,1.945149386301636696e-03
1.717708446085453033e-02,4.075156175531446934e-05,5.217546131461858749e-03,1.000032946467399597e-02
