1.223598599433898926e+00,1.415796726942062378e-01,-1.062158703804016113e+00,-9.327154159545898438e-01
-8.155547976493835449e-01,3.546707332134246826e-01,1.734458327293395996e+00,-1.569985508918762207e+00
-4.083124101161956787e-01,3.540301024913787842e-01,-9.246554374694824219e-01,-7.463709115982055664e-01
1.270078182220458984e+00,-3.255322575569152832e-02,1.223535761237144470e-01,-4.145347774028778076e-01
-1.401923418045043945e+00,-5.408500432968139648e-01,-4.384844899177551270e-01,1.606260687112808228e-01
-1.706387549638748169e-01,4.004772007465362549e-01,3.081920444965362549e-01,-2.205303162336349487e-01
5.065662860870361328e-01,-1.402555704116821289e+00,-3.323975503444671631e-01,1.315304040908813477e+00
-6.427496671676635742e-01,-2.746734321117401123e-01,8.771604299545288086e-01,1.154505088925361633e-01
-4.531121253967285156e-01,7.659714221954345703e-01,3.256650567054748535e-01,-3.396920561790466309e-01
1.850661277770996094e+00,-2.447474151849746704e-01,8.622356653213500977e-01,6.786856651306152344e-01
-1.045428439974784851e-01,2.827196717262268066e-01,1.856394670903682709e-02,1.967903375625610352e+00
1.818364500999450684e+00,-8.968123793601989746e-01,-1.024927377700805664e+00,4.719910323619842529e-01
9.458206295967102051e-01,5.318281054496765137e-01,-3.771150708198547363e-01,1.598825335502624512e+00
1.856762766838073730e-01,-1.716212868690490723e+00,-7.120105028152465820e-01,-7.742403149604797363e-01
-9.261009693145751953e-01,-1.343173831701278687e-01,-1.520860195159912109e-02,-7.829948663711547852e-01
2.657462358474731445e-01,-6.699262857437133789e-01,3.890241980552673340e-01,3.630228638648986816e-01
-1.460182294249534607e-02,1.071179509162902832e+00,-2.544163540005683899e-02,1.855551302433013916e-01
6.370260119438171387e-01,9.135816246271133423e-02,-1.417526602745056152e+00,5.933662503957748413e-02
-1.129943490028381348e+00,-1.147734045982360840e+00,-3.838437497615814209e-01,-2.410733103752136230e-01
1.009736657142639160e+00,-8.301563262939453125e-01,3.818788230419158936e-01,4.430167004466056824e-02
2.318447351455688477e+00,2.748494148254394531e-01,2.107479333877563477e+00,5.799056291580200195e-01
7.857605218887329102e-01,-8.276106715202331543e-01,1.209030032157897949e+00,6.710717082023620605e-01
-4.032189548015594482e-01,-1.119338154792785645e+00,-1.576360106468200684e+00,8.946459889411926270e-01
1.876521110534667969e-01,-4.974595904350280762e-01,-1.339077711105346680e+00,-9.877802133560180664e-01
-1.659460365772247314e-01,8.704138398170471191e-01,-1.070079565048217773e+00,-2.358706742525100708e-01
4.165449738502502441e-02,8.206041455268859863e-01,-1.130528688430786133e+00,-2.001548290252685547e+00
6.940180063247680664e-01,-4.337825179100036621e-01,6.251674890518188477e-01,4.450649023056030273e-01
4.959895461797714233e-02,5.114278793334960938e-01,3.957723975181579590e-01,3.456316590309143066e-01
1.048997402191162109e+00,5.853687524795532227e-01,1.878541111946105957e+00,-4.879237711429595947e-01
-7.430214881896972656e-01,2.323577255010604858e-01,3.853839263319969177e-02,-1.902633756399154663e-01
-1.710658788681030273e+00,2.848500311374664307e-01,3.867998123168945312e-01,-1.165709972381591797e+00
3.293713331222534180e-01,-7.672537565231323242e-01,5.509959459304809570e-01,-9.965808391571044922e-01
-6.207408905029296875e-01,-8.509656190872192383e-01,7.795131206512451172e-01,8.065591454505920410e-01
1.381230235099792480e+00,6.022562384605407715e-01,-1.141105771064758301e+00,9.159626364707946777e-01
2.957432568073272705e-01,7.928212881088256836e-01,-2.496247589588165283e-01,5.255691409111022949e-01
-2.088458240032196045e-01,-4.653656482696533203e-01,2.698790132999420166e-01,6.248493194580078125e-01
6.966117620468139648e-01,2.218757867813110352e-01,1.106153964996337891e+00,-2.121434211730957031e+00
1.072961330413818359e+00,-6.678277999162673950e-02,-1.766573905944824219e+00,7.604570388793945312e-01
-1.229620426893234253e-01,-1.353537201881408691e+00,1.167848348617553711e+00,2.379975795745849609e+00
-8.686176538467407227e-01,3.656201064586639404e-01,3.117550611495971680e-01,-4.197224974632263184e-01
9.082293510437011719e-01,-8.704566955566406250e-01,6.476858258247375488e-01,7.933987379074096680e-01
-2.883419394493103027e-01,-1.041587471961975098e+00,1.611162185668945312e+00,1.780372500419616699e+00
-9.134344458580017090e-01,2.727681875228881836e+00,2.267332375049591064e-01,1.477191805839538574e+00
-2.259770631790161133e+00,1.059439063072204590e+00,-1.422877758741378784e-01,1.927331447601318359e+00
-6.434237360954284668e-01,-4.066863358020782471e-01,-5.467993617057800293e-01,1.366471290588378906e+00
-3.405535127967596054e-03,4.045259058475494385e-01,-6.641804575920104980e-01,6.913738250732421875e-01
-1.324266791343688965e+00,7.011401057243347168e-01,3.531101942062377930e-01,-2.285003900527954102e+00
-1.315837353467941284e-01,-7.979992777109146118e-02,-3.661943972110748291e-01,2.056843340396881104e-01
9.929119944572448730e-01,-1.733223676681518555e+00,-1.000370830297470093e-01,-1.845317363739013672e+00
-1.299129724502563477e+00,1.336568236351013184e+00,4.125810265541076660e-01,-3.477707207202911377e-01
-8.572159409523010254e-01,9.662794470787048340e-01,-8.629808574914932251e-02,3.394628763198852539e-01
-6.304039359092712402e-01,-5.426059961318969727e-01,2.880382537841796875e-01,-2.978074252605438232e-01
-3.963318765163421631e-01,-1.518636643886566162e-01,-1.444015860557556152e+00,-1.964336991310119629e+00
6.565507650375366211e-01,7.376752495765686035e-01,-9.248514771461486816e-01,7.493491172790527344e-01
8.092331290245056152e-01,-5.342876538634300232e-02,2.096956223249435425e-01,1.199235558509826660e+00
-3.378431200981140137e-01,1.716960072517395020e-01,2.940295338630676270e-01,-1.472349315881729126e-01
-9.241622090339660645e-01,-7.365799546241760254e-01,-3.350473940372467041e-01,6.458275318145751953e-01
5.827378034591674805e-01,1.085018277168273926e+00,1.750641107559204102e+00,9.973594546318054199e-01
7.277015447616577148e-01,2.715158462524414062e-01,-7.556541562080383301e-01,1.787682026624679565e-01
-4.219258129596710205e-01,2.078781843185424805e+00,-1.730724692344665527e+00,-1.490140557289123535e+00
-6.662397980690002441e-01,-8.876321315765380859e-01,-7.816890478134155273e-01,1.639196515083312988e+00
1.959523916244506836e+00,1.055485367774963379e+00,-3.898398280143737793e-01,-4.210331439971923828e-01
5.972873568534851074e-01,-5.775979757308959961e-01,8.293787240982055664e-01,1.166619956493377686e-01
2.078297376632690430e+00,4.214219748973846436e-01,-2.923411726951599121e-01,3.352270841598510742e+00
1.304803609848022461e+00,-1.060940027236938477e+00,-4.922733008861541748e-01,-1.971528865396976471e-02
1.111415386199951172e+00,-5.407066345214843750e-01,5.197954550385475159e-02,-2.260551214218139648e+00
-3.345089852809906006e-01,1.100277543067932129e+00,7.666658163070678711e-01,1.573005616664886475e-01
-3.508178591728210449e-01,2.310867786407470703e+00,-1.839556932449340820e+00,-1.029080986976623535e+00
2.877596616744995117e-01,6.114401817321777344e-01,9.645819067955017090e-01,4.025468826293945312e-01
1.742159008979797363e+00,1.155715346336364746e+00,-1.577713042497634888e-01,7.376036047935485840e-01
3.040438890457153320e-01,-1.084096789360046387e+00,1.298622131347656250e+00,-2.273206710815429688e-01
1.153326332569122314e-01,8.217083811759948730e-01,5.697311162948608398e-01,2.243351787328720093e-01
1.220359325408935547e+00,8.719048500061035156e-01,-3.861326575279235840e-01,3.341725561767816544e-03
1.334042310714721680e+00,-5.375204086303710938e-01,1.523936390876770020e-01,5.678617358207702637e-01
1.477451443672180176e+00,9.295967817306518555e-01,6.348474621772766113e-01,4.515249729156494141e-01
1.645872473716735840e+00,-1.044663429260253906e+00,3.061214685440063477e-01,-2.474704086780548096e-01
6.723217964172363281e-01,4.790886044502258301e-01,-1.008228734135627747e-01,1.767078489065170288e-01
