2.110338769853115082e-03,2.930800430476665497e-03,3.228439483791589737e-03,2.017650753259658813e-02
1.785864867269992828e-02,2.084025368094444275e-02,1.610876806080341339e-02,2.365548536181449890e-02
5.859249271452426910e-03,6.699209101498126984e-03,7.803882006555795670e-03,6.101966835558414459e-03
3.279096446931362152e-03,8.987457491457462311e-03,2.030017320066690445e-03,1.795357093214988708e-02
2.109133079648017883e-02,2.193980291485786438e-02,2.399140782654285431e-02,1.625300571322441101e-02
2.710505947470664978e-02,4.099568724632263184e-02,1.821644790470600128e-02,1.026574615389108658e-02
1.019974332302808762e-02,1.428992953151464462e-02,1.112382672727108002e-02,1.260960567742586136e-02
1.108759269118309021e-02,1.761959120631217957e-02,8.415437303483486176e-03,5.988967604935169220e-03
1.482745539397001266e-02,2.553127333521842957e-02,1.966634579002857208e-02,1.762017235159873962e-02
1.322603318840265274e-02,1.248203683644533157e-02,5.397761706262826920e-03,8.800220675766468048e-03
3.209219314157962799e-03,1.347809378057718277e-02,4.680139478296041489e-03,5.334998480975627899e-03
8.990433998405933380e-03,6.615874823182821274e-03,2.722711768001317978e-03,5.681738257408142090e-04
1.427304651588201523e-02,1.239411253482103348e-02,2.500129397958517075e-03,4.386524669826030731e-03
6.496792659163475037e-03,1.847859472036361694e-03,5.356846842914819717e-03,8.934519253671169281e-03
3.453868441283702850e-03,6.018645130097866058e-03,1.555661205202341080e-03,2.706856466829776764e-03
4.661851562559604645e-03,9.781969711184501648e-04,2.518201712518930435e-03,5.946243181824684143e-04
1.383286435157060623e-02,5.272606853395700455e-03,7.877699681557714939e-04,1.040012296289205551e-02
3.675428219139575958e-03,1.026715245097875595e-02,5.064168479293584824e-03,1.187541056424379349e-02
8.500773459672927856e-03,1.330840401351451874e-03,2.183454576879739761e-03,2.538438886404037476e-03
4.516004584729671478e-03,1.045454293489456177e-03,4.637104924768209457e-03,2.589619718492031097e-03
7.637954317033290863e-03,1.790970191359519958e-02,1.071134023368358612e-02,1.774506270885467529e-02
1.597367972135543823e-02,1.593043655157089233e-02,1.210893504321575165e-02,1.606742665171623230e-02
4.908799193799495697e-03,6.767862476408481598e-03,5.383407231420278549e-03,5.078426562249660492e-03
8.808710612356662750e-03,9.393446147441864014e-03,5.335857626050710678e-03,2.189533784985542297e-03
4.271893762052059174e-03,5.615168251097202301e-03,5.550774279981851578e-03,7.517785765230655670e-03
1.455951388925313950e-02,1.190047990530729294e-02,4.729149397462606430e-03,8.942964486777782440e-03
2.860083431005477905e-02,1.517936307936906815e-02,5.357939517125487328e-05,2.178481593728065491e-02
3.526224941015243530e-02,1.102047134190797806e-02,3.348978701978921890e-03,1.890084892511367798e-02
1.871825009584426880e-02,3.975342027842998505e-03,6.450931075960397720e-03,1.385244540870189667e-03
1.764937303960323334e-03,6.525357253849506378e-03,1.068624667823314667e-02,8.770671673119068146e-03
1.410088129341602325e-02,1.369498297572135925e-02,5.157065112143754959e-03,8.113448508083820343e-03
7.609467022120952606e-03,6.985728163272142410e-03,1.454124692827463150e-03,1.092510204762220383e-02
1.908036693930625916e-02,7.686329074203968048e-03,1.384185068309307098e-02,2.046643570065498352e-02
1.091003511101007462e-02,7.246038876473903656e-03,3.510840702801942825e-03,1.349392440170049667e-02
1.498673204332590103e-02,4.405247978866100311e-03,1.518448349088430405e-03,2.900137566030025482e-03
1.103153452277183533e-02,5.527348257601261139e-03,3.254154231399297714e-03,2.207514829933643341e-03
1.620071008801460266e-03,1.664827577769756317e-03,3.457121201790869236e-04,1.599486172199249268e-02
1.143814157694578171e-02,5.028049461543560028e-03,6.242478732019662857e-03,1.066860835999250412e-02
3.214864060282707214e-02,2.675785869359970093e-02,2.089132182300090790e-02,2.885727956891059875e-02
9.193188510835170746e-03,1.696503162384033203e-02,7.119002286344766617e-03,8.285644464194774628e-03
1.713089644908905029e-03,1.233683060854673386e-02,7.264487911015748978e-03,1.023622322827577591e-02
7.165828719735145569e-05,2.142535522580146790e-03,2.962109167128801346e-03,1.613494753837585449e-02
1.818339154124259949e-02,1.708467677235603333e-02,1.205619610846042633e-02,1.444625295698642731e-02
7.546766661107540131e-03,7.168162614107131958e-03,1.799700316041707993e-03,1.422932464629411697e-02
4.463377408683300018e-04,1.189726311713457108e-02,8.558234199881553650e-03,1.633497327566146851e-02
3.613402135670185089e-03,6.571364589035511017e-03,2.076983801089227200e-04,6.980107165873050690e-03
1.167200412601232529e-02,6.493306718766689301e-03,2.449115272611379623e-03,1.295053400099277496e-03
8.918739855289459229e-03,7.880098186433315277e-03,4.353584256023168564e-03,1.800482347607612610e-02
4.017711617052555084e-03,7.121431641280651093e-03,2.091345842927694321e-03,1.599784940481185913e-03
1.597453653812408447e-02,2.649240940809249878e-02,2.591955102980136871e-02,9.141304530203342438e-03
2.668677829205989838e-03,9.176051244139671326e-04,5.317042116075754166e-03,1.103115268051624298e-03
7.026565261185169220e-03,1.335036009550094604e-03,1.056176144629716873e-03,1.863961108028888702e-03
7.512215524911880493e-03,1.431329268962144852e-02,1.131005398929119110e-02,5.100664217025041580e-03
2.443529665470123291e-02,2.066750451922416687e-02,2.212914172559976578e-03,9.522023610770702362e-03
