0,0.01249535315117,0.0111256706670408,0.0032520459252687,0.0066249108779032
1,0.0114388639241127,0.0026905689135094,0.0012064374137938,0.0069467196274848
2,0.0006316637835634,0.0072773955396385,0.0040486522397973,7.449924657620954e-05
3,0.0178279554896771,0.0282101461418911,0.0077579581784927,0.0073822131755569
4,0.0211146599494096,0.0196424973997935,0.0092375534602844,0.0114992228730415
5,0.0011771631730148,0.0020964368265277,0.0013478802232107,0.0049664408162293
6,0.0097867120977586,0.015994993002808,0.0104193820731115,0.0098936789983081
7,0.0044860498144743,0.0056583393622871,0.0016489893198396,0.0061387034274229
8,0.0043265680734458,0.0019768321781832,0.0036563112031089,0.0128304208550904
9,0.016764488139966,0.0076193464472202,0.0105606933933,0.0166192822608977
10,0.0098235883009056,0.0052409032220559,0.0057951337621808,0.0020559611476347
11,0.0089123972338471,0.0039128054392723,0.0073429738317987,0.0095349417452901
12,0.0109634360402495,0.0109689763544542,0.0113180542669351,0.0059386644155825
13,0.0703926967374055,0.0149611767194501,0.0134096295405647,0.0267142637449619
14,0.0154966550157826,0.0286280592024823,0.0078645420564704,0.0074609812178056
15,0.0176100776559593,0.008204359901522,0.0064492280331336,0.0034482792789161
16,0.0105949236420421,0.0019668655380531,0.0147763502046984,0.006240826591604
17,0.0046863460152177,0.0096782387360008,0.0002429926698397,0.0030844689210027
18,0.0101114791462695,0.015782429712261,0.0069674640712467,0.0051017052477746
19,0.0083428998586958,0.0101245630529032,0.0186836683833462,0.0226165336802672
20,0.0300357230445271,0.0393587131880002,0.0275574953544577,0.0233643732980812
21,0.0029723672269561,0.0096463770518058,0.001194527875528,0.0020600679518025
22,0.004512068741362,0.0010998254327239,0.0091475551630733,0.0021428435231714
23,0.000776906697502,0.0002536461649622,0.0025142890250933,0.0002131060210519
24,0.0099742238053917,0.0294427548167002,0.0186492923755343,0.0405716020769464
25,0.0076540748723079,0.0098849432458747,0.0019613414890677,0.0091568108381014
26,0.0161238880775602,0.0207722651835595,0.0091732741852652,0.0197876278774078
27,0.0015368709308596,0.0339954587847461,0.0090281955950128,6.733893371446698e-05
28,0.014200483123675,0.013443728645198,0.0027362570910547,0.0097754908251914
29,0.0242016363460244,0.0338360709567142,0.0103706566661916,0.0264493302332038
30,0.0104575880189337,0.0209175483389447,0.0123260874066239,0.0068270234210192
31,0.0221693680333743,0.0005584065214607,0.0067358880978929,0.0016796395322042
32,0.0163863399928168,0.0371667117944394,0.0203446724966891,0.0054948643658061
33,0.0145119027707867,0.0164710177914066,0.0086102575078523,0.008014662422159
34,0.0039430500156534,0.0054252566450641,0.011800767732387,0.0152115296396546
35,0.0135257351910365,0.0210914524351268,0.0326510349843012,0.0050367835979443
36,0.0014080296359804,0.0228640909447896,0.0043284457059726,0.0040673369177355
37,0.0018254676291107,0.0027022936644574,0.0039981032593416,0.0137749454204101
38,0.023406426386316,0.0026176735659753,0.0010279381931024,0.0179960237144047
39,0.0086342274493267,0.0090164545259403,0.0164554449570575,0.0064078138002745
40,0.0108496841836087,0.0007840063122088,0.0029377924182067,0.0032338068496029
41,0.024564906824283,0.0194926133430692,0.0078734210881012,0.0031821222040466
42,0.0122317471478137,0.0005683864333381,0.0012575434046837,0.0022492340850952
43,0.0069437217651948,0.0078969928081669,0.008967362148688,0.0132111960083651
44,0.0051746592711836,0.0060497855136194,0.0056735466479747,0.0023572772572464
45,0.0078842454242735,0.002625765230114,0.0006174764817536,0.0025737964661161
46,0.0036205664097135,0.0087350782183612,0.0078738592713634,0.0071990524769773
47,0.0097781899816347,0.0164819209367736,0.0191383307054122,0.0036997413441328
48,0.0060747969139978,0.0097379576050178,0.0074909547542016,0.009553301582903
49,0.0144829891939117,0.0245728393344855,0.0191284949414285,0.0129590277389795
50,0.0362263490153491,0.0739031066744457,0.0278301253167008,0.0189715192276391
51,0.006908025831505,0.0155445213700389,0.0039507581174849,0.0098236451506767
52,0.0387206226092278,0.0150727684772871,0.0211481586045607,0.0287070702724303
53,0.0057959590653302,0.0005124263499265,0.0006719214621577,0.0001506137513196
54,0.0080551793340806,0.0093911945306803,0.0054850477055587,0.009006431148089
55,0.032294069899347,0.0120886356354388,0.0066789351562999,0.0210813804913065
56,0.0072608777880436,0.0080483331828284,0.0030487212937533,0.0108019330328144
57,0.0171900082693774,0.0214980464206862,0.0177671575355056,0.0107995170637043
58,0.0186319625561051,0.0033400762289286,0.0049907188056508,0.0170902130263073
59,0.0041627192276205,0.0202412469136579,0.0075226035716156,0.0111614665122186
60,0.0041531604849662,0.0042371064248012,0.0104749086489039,0.0044309862309379
61,0.0004600629070612,0.0067951199237947,0.0011830687032556,0.0005651226715635
62,0.0353847682704238,0.0397331176224113,0.0212065791811575,0.0142592970612849
63,0.0021142971622234,0.0148780640261785,0.0126585454247951,0.0030612772635656
64,0.0195213436547216,0.0055725912477919,0.0140420251698945,0.0047352157270879
